date,feature_index,NO2
2022-09-30T00:00:00.000Z,0,
2022-10-06T00:00:00.000Z,0,2.0208984129307544E-5
2022-10-03T00:00:00.000Z,0,2.0413453704631613E-5
2023-03-26T00:00:00.000Z,0,2.3474140626993695E-5
2023-03-29T00:00:00.000Z,0,1.6903278431953133E-5
2023-03-25T00:00:00.000Z,0,3.0129545848467387E-5
2023-03-30T00:00:00.000Z,0,4.0776034958461036E-5
2023-03-24T00:00:00.000Z,0,2.8012840630253777E-5
2023-03-28T00:00:00.000Z,0,
2023-03-27T00:00:00.000Z,0,2.087507118631038E-5
2023-03-31T00:00:00.000Z,0,2.436533395666629E-5
2023-09-09T00:00:00.000Z,0,3.938858871011829E-5
2023-09-10T00:00:00.000Z,0,2.914480183687896E-5
2023-09-14T00:00:00.000Z,0,2.350133147317408E-5
2023-09-08T00:00:00.000Z,0,2.3459597045984992E-5
2023-09-13T00:00:00.000Z,0,3.081034265691619E-5
2023-09-11T00:00:00.000Z,0,4.028892922431421E-5
2023-09-12T00:00:00.000Z,0,2.661474829045462E-5
2023-09-15T00:00:00.000Z,0,2.9424743153162412E-5
2022-11-21T00:00:00.000Z,0,
2022-11-17T00:00:00.000Z,0,1.5545985101758E-5
2022-11-23T00:00:00.000Z,0,2.963488198777971E-5
2022-11-18T00:00:00.000Z,0,
2022-11-20T00:00:00.000Z,0,3.074996766372351E-5
2022-11-22T00:00:00.000Z,0,
2022-11-16T00:00:00.000Z,0,
2022-11-19T00:00:00.000Z,0,6.272788489525283E-6
2024-04-01T00:00:00.000Z,0,
2024-04-02T00:00:00.000Z,0,1.916940817257758E-5
2024-03-28T00:00:00.000Z,0,2.281639337359758E-5
2024-03-30T00:00:00.000Z,0,1.7859327809895595E-5
2024-03-27T00:00:00.000Z,0,2.615450689559152E-5
2024-03-26T00:00:00.000Z,0,2.6522391231588295E-5
2024-03-29T00:00:00.000Z,0,1.9441508777289913E-5
2024-03-31T00:00:00.000Z,0,1.5854555880634035E-5
2024-04-22T00:00:00.000Z,0,
2024-04-24T00:00:00.000Z,0,2.5493992681098778E-5
2024-04-26T00:00:00.000Z,0,2.0379101645365457E-5
2024-04-21T00:00:00.000Z,0,
2024-04-23T00:00:00.000Z,0,
2024-04-20T00:00:00.000Z,0,1.872289838390642E-5
2024-04-25T00:00:00.000Z,0,
2024-04-19T00:00:00.000Z,0,2.5602888121688415E-5
2024-05-18T00:00:00.000Z,0,1.7393363342652546E-5
2024-05-16T00:00:00.000Z,0,2.4118923190576196E-5
2024-05-19T00:00:00.000Z,0,2.9824428905780413E-5
2024-05-17T00:00:00.000Z,0,1.654814048080182E-5
2024-05-14T00:00:00.000Z,0,2.79913470594379E-5
2024-05-13T00:00:00.000Z,0,2.8048142393326625E-5
2024-05-15T00:00:00.000Z,0,2.698926326866058E-5
2024-05-20T00:00:00.000Z,0,2.7344965492135854E-5
2024-05-29T00:00:00.000Z,0,2.385226255336463E-5
2024-05-31T00:00:00.000Z,0,2.3158682288818743E-5
2024-06-02T00:00:00.000Z,0,2.1615368019056184E-5
2024-06-03T00:00:00.000Z,0,2.1293723584810377E-5
2024-06-04T00:00:00.000Z,0,3.6961050096559355E-5
2024-06-05T00:00:00.000Z,0,2.3740252284672655E-5
2024-05-30T00:00:00.000Z,0,2.947276881665554E-5
2024-06-01T00:00:00.000Z,0,2.6368598859556084E-5
2024-06-16T00:00:00.000Z,0,1.8421037234125273E-5
2024-06-19T00:00:00.000Z,0,3.2521880000951404E-5
2024-06-15T00:00:00.000Z,0,3.479721162875648E-5
2024-06-21T00:00:00.000Z,0,2.60227627785796E-5
2024-06-17T00:00:00.000Z,0,1.5149963184574682E-5
2024-06-14T00:00:00.000Z,0,2.8437532331996147E-5
2024-06-20T00:00:00.000Z,0,3.251071584167048E-5
2024-06-18T00:00:00.000Z,0,2.868426480433042E-5
2024-11-01T00:00:00.000Z,0,
2024-10-31T00:00:00.000Z,0,2.417214208045542E-5
2024-10-29T00:00:00.000Z,0,2.6848598469984464E-5
2024-11-03T00:00:00.000Z,0,
2024-10-28T00:00:00.000Z,0,3.378069243165598E-5
2024-11-02T00:00:00.000Z,0,3.14792192986478E-5
2024-10-30T00:00:00.000Z,0,3.089385267230682E-5
2024-11-04T00:00:00.000Z,0,2.5206269211511508E-5
2024-11-22T00:00:00.000Z,0,
2024-11-23T00:00:00.000Z,0,2.887890687541289E-5
2024-11-27T00:00:00.000Z,0,1.5803103148452163E-5
2024-11-21T00:00:00.000Z,0,3.180368912580889E-5
2024-11-28T00:00:00.000Z,0,
2024-11-25T00:00:00.000Z,0,
2024-11-26T00:00:00.000Z,0,
2024-11-24T00:00:00.000Z,0,
2022-11-14T00:00:00.000Z,0,1.553738435464574E-5
2022-11-12T00:00:00.000Z,0,2.412958929198794E-5
2022-11-08T00:00:00.000Z,0,1.4384804093052133E-5
2022-11-13T00:00:00.000Z,0,3.218143996895783E-5
2022-11-11T00:00:00.000Z,0,
2022-11-09T00:00:00.000Z,0,2.4050983114420887E-5
2022-11-10T00:00:00.000Z,0,2.3984611107152887E-5
2022-11-15T00:00:00.000Z,0,
2023-02-07T00:00:00.000Z,0,1.3998924714542227E-5
2023-02-04T00:00:00.000Z,0,
2023-02-11T00:00:00.000Z,0,1.0435387745625727E-5
2023-02-06T00:00:00.000Z,0,
2023-02-08T00:00:00.000Z,0,
2023-02-09T00:00:00.000Z,0,2.7049080017604865E-5
2023-02-10T00:00:00.000Z,0,
2023-02-05T00:00:00.000Z,0,
2023-07-25T00:00:00.000Z,0,3.010422012721392E-5
2023-07-23T00:00:00.000Z,0,3.464832627106482E-5
2023-07-24T00:00:00.000Z,0,3.0282270387260724E-5
2023-07-29T00:00:00.000Z,0,2.6036070120886663E-5
2023-07-28T00:00:00.000Z,0,3.1728576181750015E-5
2023-07-22T00:00:00.000Z,0,4.0409642795577425E-5
2023-07-26T00:00:00.000Z,0,2.289581645634675E-5
2023-07-27T00:00:00.000Z,0,3.3980604739905847E-5
2023-08-07T00:00:00.000Z,0,2.427662581775773E-5
2023-08-10T00:00:00.000Z,0,3.158652258886821E-5
2023-08-13T00:00:00.000Z,0,3.237775636843399E-5
2023-08-11T00:00:00.000Z,0,2.95190197784455E-5
2023-08-12T00:00:00.000Z,0,3.232474762297797E-5
2023-08-09T00:00:00.000Z,0,3.4515234526197396E-5
2023-08-08T00:00:00.000Z,0,2.7404438254955073E-5
2023-08-14T00:00:00.000Z,0,2.7105824636326505E-5
2023-11-02T00:00:00.000Z,0,3.0652834162056104E-5
2023-11-01T00:00:00.000Z,0,3.046921843757776E-5
2023-10-28T00:00:00.000Z,0,5.764234584057704E-5
2023-10-26T00:00:00.000Z,0,3.7573658909937166E-5
2023-10-31T00:00:00.000Z,0,3.532553156287013E-5
2023-10-27T00:00:00.000Z,0,4.5496749895722713E-5
2023-10-29T00:00:00.000Z,0,4.679911833591177E-5
2023-10-30T00:00:00.000Z,0,3.812224971727255E-5
2023-11-22T00:00:00.000Z,0,2.7120957264785483E-5
2023-11-25T00:00:00.000Z,0,
2023-11-24T00:00:00.000Z,0,3.831987675268113E-5
2023-11-19T00:00:00.000Z,0,2.0587232290936863E-5
2023-11-21T00:00:00.000Z,0,3.582460213496519E-5
2023-11-23T00:00:00.000Z,0,
2023-11-20T00:00:00.000Z,0,3.3750656724145605E-5
2023-11-26T00:00:00.000Z,0,2.1204448651295544E-5
2024-01-16T00:00:00.000Z,0,1.7537033046058543E-5
2024-01-21T00:00:00.000Z,0,8.103886580523033E-6
2024-01-19T00:00:00.000Z,0,1.2185655577923171E-5
2024-01-18T00:00:00.000Z,0,1.25172815815484E-5
2024-01-14T00:00:00.000Z,0,1.752274403632695E-5
2024-01-17T00:00:00.000Z,0,
2024-01-15T00:00:00.000Z,0,1.7400359291442375E-5
2024-01-20T00:00:00.000Z,0,1.3164450531124944E-5
2023-05-26T00:00:00.000Z,0,3.097558560175121E-5
2023-05-25T00:00:00.000Z,0,2.213918098088624E-5
2023-05-24T00:00:00.000Z,0,3.024461934111234E-5
2023-05-20T00:00:00.000Z,0,2.814101277955935E-5
2023-05-21T00:00:00.000Z,0,2.7349786488111537E-5
2023-05-23T00:00:00.000Z,0,2.917881088189012E-5
2023-05-19T00:00:00.000Z,0,2.5181896639948112E-5
2023-05-22T00:00:00.000Z,0,2.7735649988850735E-5
2024-01-27T00:00:00.000Z,0,2.2560526885927636E-5
2024-01-29T00:00:00.000Z,0,
2024-01-26T00:00:00.000Z,0,1.4822988382754623E-5
2024-01-23T00:00:00.000Z,0,
2024-01-28T00:00:00.000Z,0,3.3851061743916944E-5
2024-01-22T00:00:00.000Z,0,2.2652878857632275E-5
2024-01-25T00:00:00.000Z,0,1.87661663989125E-5
2024-01-24T00:00:00.000Z,0,3.028740565755668E-5
2024-02-10T00:00:00.000Z,0,
2024-02-09T00:00:00.000Z,0,1.5172133299910382E-5
2024-02-14T00:00:00.000Z,0,3.247947982237161E-5
2024-02-07T00:00:00.000Z,0,
2024-02-11T00:00:00.000Z,0,1.6299275413105178E-5
2024-02-08T00:00:00.000Z,0,3.081340400967747E-5
2024-02-13T00:00:00.000Z,0,1.3227614312733399E-5
2024-02-12T00:00:00.000Z,0,2.0490950634708443E-5
