date,NO2,NO2(t-1),NO2(t-2)
2023-11-23 00:00:00+00:00,3.27204170087333e-05,2.7120957264785483e-05,3.582460213496519e-05
2023-11-24 00:00:00+00:00,3.831987675268113e-05,3.27204170087333e-05,2.7120957264785483e-05
2023-11-25 00:00:00+00:00,2.9762162701988334e-05,3.831987675268113e-05,3.27204170087333e-05
2023-11-26 00:00:00+00:00,2.1204448651295544e-05,2.9762162701988334e-05,3.831987675268113e-05
2023-11-27 00:00:00+00:00,4.596246600115029e-05,2.1204448651295544e-05,2.9762162701988334e-05
2023-11-28 00:00:00+00:00,3.744713217201934e-05,4.596246600115029e-05,2.1204448651295544e-05
2023-11-29 00:00:00+00:00,2.548652595838316e-05,3.744713217201934e-05,4.596246600115029e-05
2023-11-30 00:00:00+00:00,2.793673788151604e-05,2.548652595838316e-05,3.744713217201934e-05
2023-12-01 00:00:00+00:00,2.3029234463527765e-05,2.793673788151604e-05,2.548652595838316e-05
2023-12-02 00:00:00+00:00,1.812173104553949e-05,2.3029234463527765e-05,2.793673788151604e-05
2023-12-03 00:00:00+00:00,2.3008121285872012e-05,1.812173104553949e-05,2.3029234463527765e-05
2023-12-04 00:00:00+00:00,2.508491364578196e-05,2.3008121285872012e-05,1.812173104553949e-05
2023-12-05 00:00:00+00:00,2.0595391809389476e-05,2.508491364578196e-05,2.3008121285872012e-05
2023-12-06 00:00:00+00:00,3.361082884151509e-05,2.0595391809389476e-05,2.508491364578196e-05
2023-12-07 00:00:00+00:00,2.8872608592747586e-05,3.361082884151509e-05,2.0595391809389476e-05
2023-12-08 00:00:00+00:00,3.026593644664091e-05,2.8872608592747586e-05,3.361082884151509e-05
2023-12-09 00:00:00+00:00,2.6842074460592675e-05,3.026593644664091e-05,2.8872608592747586e-05
2023-12-10 00:00:00+00:00,2.3434382703780927e-05,2.6842074460592675e-05,3.026593644664091e-05
2023-12-11 00:00:00+00:00,2.002669094696918e-05,2.3434382703780927e-05,2.6842074460592675e-05
2023-12-12 00:00:00+00:00,2.5604341093729417e-05,2.002669094696918e-05,2.3434382703780927e-05
2023-12-13 00:00:00+00:00,3.711423381337483e-05,2.5604341093729417e-05,2.002669094696918e-05
2023-12-14 00:00:00+00:00,2.8584827517382413e-05,3.711423381337483e-05,2.5604341093729417e-05
2023-12-15 00:00:00+00:00,2.789828194695672e-05,2.8584827517382413e-05,3.711423381337483e-05
2023-12-16 00:00:00+00:00,2.8922410255969986e-05,2.789828194695672e-05,2.8584827517382413e-05
2023-12-17 00:00:00+00:00,2.2945942314743977e-05,2.8922410255969986e-05,2.789828194695672e-05
2023-12-18 00:00:00+00:00,2.215030868722502e-05,2.2945942314743977e-05,2.8922410255969986e-05
2023-12-19 00:00:00+00:00,1.998859765978433e-05,2.215030868722502e-05,2.2945942314743977e-05
2023-12-20 00:00:00+00:00,2.038985900099489e-05,1.998859765978433e-05,2.215030868722502e-05
2023-12-21 00:00:00+00:00,2.2274634035643192e-05,2.038985900099489e-05,1.998859765978433e-05
2023-12-22 00:00:00+00:00,2.665219819846243e-05,2.2274634035643192e-05,2.038985900099489e-05
2023-12-23 00:00:00+00:00,2.337555859725414e-05,2.665219819846243e-05,2.2274634035643192e-05
2023-12-24 00:00:00+00:00,2.4473077156715696e-05,2.337555859725414e-05,2.665219819846243e-05
2023-12-25 00:00:00+00:00,3.695430283793636e-05,2.4473077156715696e-05,2.337555859725414e-05
2023-12-26 00:00:00+00:00,2.841492289883684e-05,3.695430283793636e-05,2.4473077156715696e-05
2023-12-27 00:00:00+00:00,3.635209159256192e-05,2.841492289883684e-05,3.695430283793636e-05
2023-12-28 00:00:00+00:00,2.378094611224438e-05,3.635209159256192e-05,2.841492289883684e-05
2023-12-29 00:00:00+00:00,3.219082446016991e-05,2.378094611224438e-05,3.635209159256192e-05
2023-12-30 00:00:00+00:00,2.88300063308772e-05,3.219082446016991e-05,2.378094611224438e-05
2023-12-31 00:00:00+00:00,2.3783323413795188e-05,2.88300063308772e-05,3.219082446016991e-05
2024-01-01 00:00:00+00:00,3.4434082133585424e-05,2.3783323413795188e-05,2.88300063308772e-05
2024-01-02 00:00:00+00:00,4.508484085337566e-05,3.4434082133585424e-05,2.3783323413795188e-05
2024-01-03 00:00:00+00:00,3.531187975615138e-05,4.508484085337566e-05,3.4434082133585424e-05
2024-01-04 00:00:00+00:00,2.5538918658927092e-05,3.531187975615138e-05,4.508484085337566e-05
2024-01-05 00:00:00+00:00,2.832381623437225e-05,2.5538918658927092e-05,3.531187975615138e-05
2024-01-06 00:00:00+00:00,3.0027763412777207e-05,2.832381623437225e-05,2.5538918658927092e-05
2024-01-07 00:00:00+00:00,3.173171059118217e-05,3.0027763412777207e-05,2.832381623437225e-05
2024-01-08 00:00:00+00:00,3.3435657769587124e-05,3.173171059118217e-05,3.0027763412777207e-05
2024-01-09 00:00:00+00:00,2.664957376991344e-05,3.3435657769587124e-05,3.173171059118217e-05
2024-01-10 00:00:00+00:00,3.3363416828945186e-05,2.664957376991344e-05,3.3435657769587124e-05
2024-01-11 00:00:00+00:00,2.533592639035002e-05,3.3363416828945186e-05,2.664957376991344e-05
2024-01-12 00:00:00+00:00,1.9023490781674727e-05,2.533592639035002e-05,3.3363416828945186e-05
2024-01-13 00:00:00+00:00,1.6204608219941835e-05,1.9023490781674727e-05,2.533592639035002e-05
2024-01-14 00:00:00+00:00,1.752274403632695e-05,1.6204608219941835e-05,1.9023490781674727e-05
2024-01-15 00:00:00+00:00,1.7400359291442375e-05,1.752274403632695e-05,1.6204608219941835e-05
2024-01-16 00:00:00+00:00,1.7537033046058543e-05,1.7400359291442375e-05,1.752274403632695e-05
2024-01-17 00:00:00+00:00,1.502715731380347e-05,1.7537033046058543e-05,1.7400359291442375e-05
2024-01-18 00:00:00+00:00,1.25172815815484e-05,1.502715731380347e-05,1.7537033046058543e-05
2024-01-19 00:00:00+00:00,1.2185655577923171e-05,1.25172815815484e-05,1.502715731380347e-05
2024-01-20 00:00:00+00:00,1.3164450531124944e-05,1.2185655577923171e-05,1.25172815815484e-05
2024-01-21 00:00:00+00:00,8.103886580523033e-06,1.3164450531124944e-05,1.2185655577923171e-05
2024-01-22 00:00:00+00:00,2.2652878857632275e-05,8.103886580523033e-06,1.3164450531124944e-05
2024-01-23 00:00:00+00:00,2.6470142257594477e-05,2.2652878857632275e-05,8.103886580523033e-06
2024-01-24 00:00:00+00:00,3.028740565755668e-05,2.6470142257594477e-05,2.2652878857632275e-05
2024-01-25 00:00:00+00:00,1.87661663989125e-05,3.028740565755668e-05,2.6470142257594477e-05
2024-01-26 00:00:00+00:00,1.4822988382754625e-05,1.87661663989125e-05,3.028740565755668e-05
2024-01-27 00:00:00+00:00,2.256052688592764e-05,1.4822988382754625e-05,1.87661663989125e-05
2024-01-28 00:00:00+00:00,3.3851061743916944e-05,2.256052688592764e-05,1.4822988382754625e-05
2024-01-29 00:00:00+00:00,2.722331397539833e-05,3.3851061743916944e-05,2.256052688592764e-05
2024-01-30 00:00:00+00:00,2.0595566206879717e-05,2.722331397539833e-05,3.3851061743916944e-05
2024-01-31 00:00:00+00:00,1.3967818438361103e-05,2.0595566206879717e-05,2.722331397539833e-05
2024-02-01 00:00:00+00:00,2.300124445658488e-05,1.3967818438361103e-05,2.0595566206879717e-05
2024-02-02 00:00:00+00:00,3.31031313786904e-05,2.300124445658488e-05,1.3967818438361103e-05
2024-02-03 00:00:00+00:00,4.320501830079593e-05,3.31031313786904e-05,2.300124445658488e-05
2024-02-04 00:00:00+00:00,2.4798465935815235e-05,4.320501830079593e-05,3.31031313786904e-05
2024-02-05 00:00:00+00:00,1.553429588686929e-05,2.4798465935815235e-05,4.320501830079593e-05
2024-02-06 00:00:00+00:00,2.4482800617246243e-05,1.553429588686929e-05,2.4798465935815235e-05
2024-02-07 00:00:00+00:00,2.7648102313461858e-05,2.4482800617246243e-05,1.553429588686929e-05
2024-02-08 00:00:00+00:00,3.081340400967747e-05,2.7648102313461858e-05,2.4482800617246243e-05
2024-02-09 00:00:00+00:00,1.5172133299910382e-05,3.081340400967747e-05,2.7648102313461858e-05
2024-02-10 00:00:00+00:00,1.5735704356507782e-05,1.5172133299910382e-05,3.081340400967747e-05
2024-02-11 00:00:00+00:00,1.6299275413105178e-05,1.5735704356507782e-05,1.5172133299910382e-05
2024-02-12 00:00:00+00:00,2.0490950634708443e-05,1.6299275413105178e-05,1.5735704356507782e-05
2024-02-13 00:00:00+00:00,1.32276143127334e-05,2.0490950634708443e-05,1.6299275413105178e-05
2024-02-14 00:00:00+00:00,3.247947982237161e-05,1.32276143127334e-05,2.0490950634708443e-05
2024-02-15 00:00:00+00:00,2.7322821399244995e-05,3.247947982237161e-05,1.32276143127334e-05
2024-02-16 00:00:00+00:00,2.241023841100326e-05,2.7322821399244995e-05,3.247947982237161e-05
2024-02-17 00:00:00+00:00,1.7597566284166533e-05,2.241023841100326e-05,2.7322821399244995e-05
2024-02-18 00:00:00+00:00,2.0435806578936298e-05,1.7597566284166533e-05,2.241023841100326e-05
2024-02-19 00:00:00+00:00,1.851725446222474e-05,2.0435806578936298e-05,1.7597566284166533e-05
2024-02-20 00:00:00+00:00,1.8657576478009474e-05,1.851725446222474e-05,2.0435806578936298e-05
2024-02-21 00:00:00+00:00,2.1642835187321907e-05,1.8657576478009474e-05,1.851725446222474e-05
2024-02-22 00:00:00+00:00,1.6669424168917244e-05,2.1642835187321907e-05,1.8657576478009474e-05
2024-02-23 00:00:00+00:00,3.284846739656392e-05,1.6669424168917244e-05,2.1642835187321907e-05
2024-02-24 00:00:00+00:00,2.4955160500082586e-05,3.284846739656392e-05,1.6669424168917244e-05
2024-02-25 00:00:00+00:00,2.6545898106637342e-05,2.4955160500082586e-05,3.284846739656392e-05
2024-02-26 00:00:00+00:00,2.8136635713192096e-05,2.6545898106637342e-05,2.4955160500082586e-05
2024-02-27 00:00:00+00:00,2.411094692897863e-05,2.8136635713192096e-05,2.6545898106637342e-05
2024-02-28 00:00:00+00:00,2.164463524277504e-05,2.411094692897863e-05,2.8136635713192096e-05
2024-02-29 00:00:00+00:00,1.917832355657145e-05,2.164463524277504e-05,2.411094692897863e-05
2024-03-01 00:00:00+00:00,1.671201187036786e-05,1.917832355657145e-05,2.164463524277504e-05
2024-03-02 00:00:00+00:00,3.5914894397137687e-05,1.671201187036786e-05,1.917832355657145e-05
2024-03-03 00:00:00+00:00,2.361359252220076e-05,3.5914894397137687e-05,1.671201187036786e-05
2024-03-04 00:00:00+00:00,1.5163591001036518e-05,2.361359252220076e-05,3.5914894397137687e-05
2024-03-05 00:00:00+00:00,2.6553053935963868e-05,1.5163591001036518e-05,2.361359252220076e-05
2024-03-06 00:00:00+00:00,3.511755050147678e-05,2.6553053935963868e-05,1.5163591001036518e-05
2024-03-07 00:00:00+00:00,3.471272337264963e-05,3.511755050147678e-05,2.6553053935963868e-05
2024-03-08 00:00:00+00:00,2.6176313333374256e-05,3.471272337264963e-05,3.511755050147678e-05
2024-03-09 00:00:00+00:00,1.1934622981404092e-05,2.6176313333374256e-05,3.471272337264963e-05
2024-03-10 00:00:00+00:00,1.19272007092864e-05,1.1934622981404092e-05,2.6176313333374256e-05
2024-03-11 00:00:00+00:00,1.1919778437168705e-05,1.19272007092864e-05,1.1934622981404092e-05
2024-03-12 00:00:00+00:00,1.1912356165051013e-05,1.1919778437168705e-05,1.19272007092864e-05
2024-03-13 00:00:00+00:00,1.190493389293332e-05,1.1912356165051013e-05,1.1919778437168705e-05
2024-03-14 00:00:00+00:00,1.1897511620815627e-05,1.190493389293332e-05,1.1912356165051013e-05
2024-03-15 00:00:00+00:00,2.2107104362503652e-05,1.1897511620815627e-05,1.190493389293332e-05
2024-03-16 00:00:00+00:00,1.562209135547061e-05,2.2107104362503652e-05,1.1897511620815627e-05
2024-03-17 00:00:00+00:00,1.5763864075636564e-05,1.562209135547061e-05,2.2107104362503652e-05
2024-03-18 00:00:00+00:00,1.590563679580252e-05,1.5763864075636564e-05,1.562209135547061e-05
2024-03-19 00:00:00+00:00,1.8604849539424654e-05,1.590563679580252e-05,1.5763864075636564e-05
2024-03-20 00:00:00+00:00,1.4959033119426332e-05,1.8604849539424654e-05,1.590563679580252e-05
2024-03-21 00:00:00+00:00,2.1951966238496536e-05,1.4959033119426332e-05,1.8604849539424654e-05
2024-03-22 00:00:00+00:00,2.894489935756674e-05,2.1951966238496536e-05,1.4959033119426332e-05
2024-03-23 00:00:00+00:00,2.785206562050252e-05,2.894489935756674e-05,2.1951966238496536e-05
2024-03-24 00:00:00+00:00,2.6759231883438302e-05,2.785206562050252e-05,2.894489935756674e-05
2024-03-25 00:00:00+00:00,2.6673021703454257e-05,2.6759231883438302e-05,2.785206562050252e-05
2024-03-26 00:00:00+00:00,2.6522391231588292e-05,2.6673021703454257e-05,2.6759231883438302e-05
2024-03-27 00:00:00+00:00,2.615450689559152e-05,2.6522391231588292e-05,2.6673021703454257e-05
2024-03-28 00:00:00+00:00,2.281639337359758e-05,2.615450689559152e-05,2.6522391231588292e-05
2024-03-29 00:00:00+00:00,1.9441508777289917e-05,2.281639337359758e-05,2.615450689559152e-05
2024-03-30 00:00:00+00:00,1.7859327809895595e-05,1.9441508777289917e-05,2.281639337359758e-05
2024-03-31 00:00:00+00:00,1.5854555880634035e-05,1.7859327809895595e-05,1.9441508777289917e-05
2024-04-01 00:00:00+00:00,1.7511982026605808e-05,1.5854555880634035e-05,1.7859327809895595e-05
2024-04-02 00:00:00+00:00,1.916940817257758e-05,1.7511982026605808e-05,1.5854555880634035e-05
2024-04-03 00:00:00+00:00,2.3147737673904583e-05,1.916940817257758e-05,1.7511982026605808e-05
2024-04-04 00:00:00+00:00,2.466333455517412e-05,2.3147737673904583e-05,1.916940817257758e-05
2024-04-05 00:00:00+00:00,2.3572502086792797e-05,2.466333455517412e-05,2.3147737673904583e-05
2024-04-06 00:00:00+00:00,1.9947953906068254e-05,2.3572502086792797e-05,2.466333455517412e-05
2024-04-07 00:00:00+00:00,3.209364574588533e-05,1.9947953906068254e-05,2.3572502086792797e-05
2024-04-08 00:00:00+00:00,3.100515967465375e-05,3.209364574588533e-05,1.9947953906068254e-05
2024-04-09 00:00:00+00:00,3.561908957076062e-05,3.100515967465375e-05,3.209364574588533e-05
2024-04-10 00:00:00+00:00,2.788639562822937e-05,3.561908957076062e-05,3.100515967465375e-05
2024-04-11 00:00:00+00:00,2.3129111734003047e-05,2.788639562822937e-05,3.561908957076062e-05
2024-04-12 00:00:00+00:00,1.837182783977672e-05,2.3129111734003047e-05,2.788639562822937e-05
2024-04-13 00:00:00+00:00,2.557118619062702e-05,1.837182783977672e-05,2.3129111734003047e-05
2024-04-14 00:00:00+00:00,2.1115765452481283e-05,2.557118619062702e-05,1.837182783977672e-05
2024-04-15 00:00:00+00:00,2.0333540202972683e-05,2.1115765452481283e-05,2.557118619062702e-05
2024-04-16 00:00:00+00:00,1.727948647180966e-05,2.0333540202972683e-05,2.1115765452481283e-05
2024-04-17 00:00:00+00:00,1.6985125157280635e-05,1.727948647180966e-05,2.0333540202972683e-05
2024-04-18 00:00:00+00:00,1.669076384275161e-05,1.6985125157280635e-05,1.727948647180966e-05
2024-04-19 00:00:00+00:00,2.560288812168841e-05,1.669076384275161e-05,1.6985125157280635e-05
2024-04-20 00:00:00+00:00,1.872289838390642e-05,2.560288812168841e-05,1.669076384275161e-05
2024-04-21 00:00:00+00:00,2.0415671958204506e-05,1.872289838390642e-05,2.560288812168841e-05
2024-04-22 00:00:00+00:00,2.2108445532502597e-05,2.0415671958204506e-05,1.872289838390642e-05
2024-04-23 00:00:00+00:00,2.3801219106800687e-05,2.2108445532502597e-05,2.0415671958204506e-05
2024-04-24 00:00:00+00:00,2.5493992681098774e-05,2.3801219106800687e-05,2.2108445532502597e-05
2024-04-25 00:00:00+00:00,2.2936547163232117e-05,2.5493992681098774e-05,2.3801219106800687e-05
2024-04-26 00:00:00+00:00,2.0379101645365457e-05,2.2936547163232117e-05,2.5493992681098774e-05
2024-04-27 00:00:00+00:00,2.758396548731822e-05,2.0379101645365457e-05,2.2936547163232117e-05
2024-04-28 00:00:00+00:00,3.681594636659344e-05,2.758396548731822e-05,2.0379101645365457e-05
2024-04-29 00:00:00+00:00,2.718746456837872e-05,3.681594636659344e-05,2.758396548731822e-05
2024-04-30 00:00:00+00:00,2.233327994758838e-05,2.718746456837872e-05,3.681594636659344e-05
2024-05-01 00:00:00+00:00,3.154677753108055e-05,2.233327994758838e-05,2.718746456837872e-05
2024-05-02 00:00:00+00:00,2.429397445115628e-05,3.154677753108055e-05,2.233327994758838e-05
2024-05-03 00:00:00+00:00,2.368842440432673e-05,2.429397445115628e-05,3.154677753108055e-05
2024-05-04 00:00:00+00:00,1.7037693438940217e-05,2.368842440432673e-05,2.429397445115628e-05
2024-05-05 00:00:00+00:00,1.9574993345204428e-05,1.7037693438940217e-05,2.368842440432673e-05
2024-05-06 00:00:00+00:00,1.7631219299308518e-05,1.9574993345204428e-05,1.7037693438940217e-05
2024-05-07 00:00:00+00:00,2.1921326093895856e-05,1.7631219299308518e-05,1.9574993345204428e-05
2024-05-08 00:00:00+00:00,2.7777746953898502e-05,2.1921326093895856e-05,1.7631219299308518e-05
2024-05-09 00:00:00+00:00,2.7257893543719546e-05,2.7777746953898502e-05,2.1921326093895856e-05
2024-05-10 00:00:00+00:00,2.3953339093298253e-05,2.7257893543719546e-05,2.7777746953898502e-05
2024-05-11 00:00:00+00:00,2.7027730102952983e-05,2.3953339093298253e-05,2.7257893543719546e-05
2024-05-12 00:00:00+00:00,1.561432267046394e-05,2.7027730102952983e-05,2.3953339093298253e-05
2024-05-13 00:00:00+00:00,2.8048142393326625e-05,1.561432267046394e-05,2.7027730102952983e-05
2024-05-14 00:00:00+00:00,2.79913470594379e-05,2.8048142393326625e-05,1.561432267046394e-05
2024-05-15 00:00:00+00:00,2.698926326866058e-05,2.79913470594379e-05,2.8048142393326625e-05
2024-05-16 00:00:00+00:00,2.41189231905762e-05,2.698926326866058e-05,2.79913470594379e-05
2024-05-17 00:00:00+00:00,1.654814048080182e-05,2.41189231905762e-05,2.698926326866058e-05
2024-05-18 00:00:00+00:00,1.7393363342652546e-05,1.654814048080182e-05,2.41189231905762e-05
2024-05-19 00:00:00+00:00,2.9824428905780413e-05,1.7393363342652546e-05,1.654814048080182e-05
2024-05-20 00:00:00+00:00,2.7344965492135854e-05,2.9824428905780413e-05,1.7393363342652546e-05
2024-05-21 00:00:00+00:00,2.747962127996636e-05,2.7344965492135854e-05,2.9824428905780413e-05
2024-05-22 00:00:00+00:00,3.4566572296934744e-05,2.747962127996636e-05,2.7344965492135854e-05
2024-05-23 00:00:00+00:00,3.962572144375349e-05,3.4566572296934744e-05,2.747962127996636e-05
2024-05-24 00:00:00+00:00,4.468487059057224e-05,3.962572144375349e-05,3.4566572296934744e-05
2024-05-25 00:00:00+00:00,3.595606333464293e-05,4.468487059057224e-05,3.962572144375349e-05
2024-05-26 00:00:00+00:00,2.9317404537323454e-05,3.595606333464293e-05,4.468487059057224e-05
2024-05-27 00:00:00+00:00,2.554410430918397e-05,2.9317404537323454e-05,3.595606333464293e-05
2024-05-28 00:00:00+00:00,1.7483639703195697e-05,2.554410430918397e-05,2.9317404537323454e-05
2024-05-29 00:00:00+00:00,2.385226255336463e-05,1.7483639703195697e-05,2.554410430918397e-05
2024-05-30 00:00:00+00:00,2.947276881665554e-05,2.385226255336463e-05,1.7483639703195697e-05
2024-05-31 00:00:00+00:00,2.3158682288818743e-05,2.947276881665554e-05,2.385226255336463e-05
2024-06-01 00:00:00+00:00,2.6368598859556084e-05,2.3158682288818743e-05,2.947276881665554e-05
2024-06-02 00:00:00+00:00,2.1615368019056184e-05,2.6368598859556084e-05,2.3158682288818743e-05
2024-06-03 00:00:00+00:00,2.1293723584810377e-05,2.1615368019056184e-05,2.6368598859556084e-05
2024-06-04 00:00:00+00:00,3.696105009655936e-05,2.1293723584810377e-05,2.1615368019056184e-05
2024-06-05 00:00:00+00:00,2.374025228467265e-05,3.696105009655936e-05,2.1293723584810377e-05
2024-06-06 00:00:00+00:00,2.7140190756621712e-05,2.374025228467265e-05,3.696105009655936e-05
2024-06-07 00:00:00+00:00,1.9806488857174654e-05,2.7140190756621712e-05,2.374025228467265e-05
2024-06-08 00:00:00+00:00,3.4371012329107285e-05,1.9806488857174654e-05,2.7140190756621712e-05
2024-06-09 00:00:00+00:00,2.845879515172617e-05,3.4371012329107285e-05,1.9806488857174654e-05
2024-06-10 00:00:00+00:00,2.4214760612397057e-05,2.845879515172617e-05,3.4371012329107285e-05
2024-06-11 00:00:00+00:00,3.378918153269778e-05,2.4214760612397057e-05,2.845879515172617e-05
2024-06-12 00:00:00+00:00,3.0193985419068336e-05,3.378918153269778e-05,2.4214760612397057e-05
2024-06-13 00:00:00+00:00,2.675841539133795e-05,3.0193985419068336e-05,3.378918153269778e-05
2024-06-14 00:00:00+00:00,2.8437532331996147e-05,2.675841539133795e-05,3.0193985419068336e-05
2024-06-15 00:00:00+00:00,3.479721162875648e-05,2.8437532331996147e-05,2.675841539133795e-05
2024-06-16 00:00:00+00:00,1.8421037234125277e-05,3.479721162875648e-05,2.8437532331996147e-05
2024-06-17 00:00:00+00:00,1.5149963184574682e-05,1.8421037234125277e-05,3.479721162875648e-05
2024-06-18 00:00:00+00:00,2.868426480433042e-05,1.5149963184574682e-05,1.8421037234125277e-05
2024-06-19 00:00:00+00:00,3.2521880000951404e-05,2.868426480433042e-05,1.5149963184574682e-05
2024-06-20 00:00:00+00:00,3.251071584167048e-05,3.2521880000951404e-05,2.868426480433042e-05
2024-06-21 00:00:00+00:00,2.60227627785796e-05,3.251071584167048e-05,3.2521880000951404e-05
2024-06-22 00:00:00+00:00,2.6631713416867973e-05,2.60227627785796e-05,3.251071584167048e-05
2024-06-23 00:00:00+00:00,3.0288370864026445e-05,2.6631713416867973e-05,2.60227627785796e-05
2024-06-24 00:00:00+00:00,3.394502831118492e-05,3.0288370864026445e-05,2.6631713416867973e-05
2024-06-25 00:00:00+00:00,3.970648191170767e-05,3.394502831118492e-05,3.0288370864026445e-05
2024-06-26 00:00:00+00:00,3.569428386184388e-05,3.970648191170767e-05,3.394502831118492e-05
2024-06-27 00:00:00+00:00,2.498475953677695e-05,3.569428386184388e-05,3.970648191170767e-05
2024-06-28 00:00:00+00:00,2.5637668308426423e-05,2.498475953677695e-05,3.569428386184388e-05
2024-06-29 00:00:00+00:00,2.291584743648429e-05,2.5637668308426423e-05,2.498475953677695e-05
2024-06-30 00:00:00+00:00,4.084615575266071e-05,2.291584743648429e-05,2.5637668308426423e-05
2024-07-01 00:00:00+00:00,4.330987540015485e-05,4.084615575266071e-05,2.291584743648429e-05
2024-07-02 00:00:00+00:00,2.7677142497850585e-05,4.330987540015485e-05,4.084615575266071e-05
2024-07-03 00:00:00+00:00,4.562646305809418e-05,2.7677142497850585e-05,4.330987540015485e-05
2024-07-04 00:00:00+00:00,3.5951572667179026e-05,4.562646305809418e-05,2.7677142497850585e-05
2024-07-05 00:00:00+00:00,2.627668227626387e-05,3.5951572667179026e-05,4.562646305809418e-05
2024-07-06 00:00:00+00:00,2.7524413177651204e-05,2.627668227626387e-05,3.5951572667179026e-05
2024-07-07 00:00:00+00:00,2.988660129530116e-05,2.7524413177651204e-05,2.627668227626387e-05
2024-07-08 00:00:00+00:00,2.6041629891365003e-05,2.988660129530116e-05,2.7524413177651204e-05
2024-07-09 00:00:00+00:00,3.862192529496052e-05,2.6041629891365003e-05,2.988660129530116e-05
2024-07-10 00:00:00+00:00,3.119661170875375e-05,3.862192529496052e-05,2.6041629891365003e-05
2024-07-11 00:00:00+00:00,3.3523197121292214e-05,3.119661170875375e-05,3.862192529496052e-05
2024-07-12 00:00:00+00:00,2.6520170430106555e-05,3.3523197121292214e-05,3.119661170875375e-05
2024-07-13 00:00:00+00:00,2.9139135719021565e-05,2.6520170430106555e-05,3.3523197121292214e-05
2024-07-14 00:00:00+00:00,2.9574425156429893e-05,2.9139135719021565e-05,2.6520170430106555e-05
2024-07-15 00:00:00+00:00,2.805279243050477e-05,2.9574425156429893e-05,2.9139135719021565e-05
2024-07-16 00:00:00+00:00,3.351324119323222e-05,2.805279243050477e-05,2.9574425156429893e-05
2024-07-17 00:00:00+00:00,3.73463490056262e-05,3.351324119323222e-05,2.805279243050477e-05
2024-07-18 00:00:00+00:00,2.580996598177031e-05,3.73463490056262e-05,3.351324119323222e-05
2024-07-19 00:00:00+00:00,3.1381216679091895e-05,2.580996598177031e-05,3.73463490056262e-05
2024-07-20 00:00:00+00:00,3.130820969290768e-05,3.1381216679091895e-05,2.580996598177031e-05
2024-07-21 00:00:00+00:00,2.7197514760345945e-05,3.130820969290768e-05,3.1381216679091895e-05
2024-07-22 00:00:00+00:00,4.205407852471884e-05,2.7197514760345945e-05,3.130820969290768e-05
2024-07-23 00:00:00+00:00,2.962058481443819e-05,4.205407852471884e-05,2.7197514760345945e-05
2024-07-24 00:00:00+00:00,2.5761775680271733e-05,2.962058481443819e-05,4.205407852471884e-05
2024-07-25 00:00:00+00:00,3.468251995491003e-05,2.5761775680271733e-05,2.962058481443819e-05
2024-07-26 00:00:00+00:00,2.6048287554736467e-05,3.468251995491003e-05,2.5761775680271733e-05
2024-07-27 00:00:00+00:00,2.924870873357577e-05,2.6048287554736467e-05,3.468251995491003e-05
2024-07-28 00:00:00+00:00,2.139856791379369e-05,2.924870873357577e-05,2.6048287554736467e-05
2024-07-29 00:00:00+00:00,2.9140255198780645e-05,2.139856791379369e-05,2.924870873357577e-05
2024-07-30 00:00:00+00:00,2.406195082936723e-05,2.9140255198780645e-05,2.139856791379369e-05
2024-07-31 00:00:00+00:00,1.968137787437573e-05,2.406195082936723e-05,2.9140255198780645e-05
2024-08-01 00:00:00+00:00,2.4430184566881508e-05,1.968137787437573e-05,2.406195082936723e-05
2024-08-02 00:00:00+00:00,3.692872342071496e-05,2.4430184566881508e-05,1.968137787437573e-05
2024-08-03 00:00:00+00:00,2.9959644860498783e-05,3.692872342071496e-05,2.4430184566881508e-05
2024-08-04 00:00:00+00:00,2.8225789799534223e-05,2.9959644860498783e-05,3.692872342071496e-05
2024-08-05 00:00:00+00:00,3.211426142460175e-05,2.8225789799534223e-05,2.9959644860498783e-05
2024-08-06 00:00:00+00:00,2.747278393655589e-05,3.211426142460175e-05,2.8225789799534223e-05
2024-08-07 00:00:00+00:00,3.236489332218946e-05,2.747278393655589e-05,3.211426142460175e-05
2024-08-08 00:00:00+00:00,3.725700270782303e-05,3.236489332218946e-05,2.747278393655589e-05
2024-08-09 00:00:00+00:00,2.732278977718228e-05,3.725700270782303e-05,3.236489332218946e-05
2024-08-10 00:00:00+00:00,2.675209850154989e-05,2.732278977718228e-05,3.725700270782303e-05
2024-08-11 00:00:00+00:00,2.4578317973578123e-05,2.675209850154989e-05,2.732278977718228e-05
2024-08-12 00:00:00+00:00,3.296488080195559e-05,2.4578317973578123e-05,2.675209850154989e-05
2024-08-13 00:00:00+00:00,3.03482051240558e-05,3.296488080195559e-05,2.4578317973578123e-05
2024-08-14 00:00:00+00:00,3.070026563709291e-05,3.03482051240558e-05,3.296488080195559e-05
2024-08-15 00:00:00+00:00,3.203645806926597e-05,3.070026563709291e-05,3.03482051240558e-05
2024-08-16 00:00:00+00:00,2.6003719579796937e-05,3.203645806926597e-05,3.070026563709291e-05
2024-08-17 00:00:00+00:00,3.1370201696052214e-05,2.6003719579796937e-05,3.203645806926597e-05
2024-08-18 00:00:00+00:00,3.146896440259777e-05,3.1370201696052214e-05,2.6003719579796937e-05
2024-08-19 00:00:00+00:00,3.446020896804621e-05,3.146896440259777e-05,3.1370201696052214e-05
